run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
3; /small-1000-SNAPPY.parquet; 8; 1000000; SNAPPY; 1000; 0.052140; 0.000052; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
4; /small-10000-UNCOMP.parquet; 8; 1000000; UNCOMP; 10000; 0.009960; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
5; /small-10000-GZIP.parquet; 8; 1000000; GZIP; 10000; 1.589530; 0.000159; 0.000000; 0.000000; 30.517578; 11.245914; 0.368506; 0; 0.000000
6; /small-10000-ZSTD.parquet; 8; 1000000; ZSTD; 10000; 0.738201; 0.000074; 0.000000; 0.000000; 30.517578; 11.615391; 0.380613; 0; 0.000000
7; /small-10000-SNAPPY.parquet; 8; 1000000; SNAPPY; 10000; 0.010017; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
8; /small-50000-UNCOMP.parquet; 8; 1000000; UNCOMP; 50000; 0.006841; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
9; /small-50000-GZIP.parquet; 8; 1000000; GZIP; 50000; 1.674209; 0.000033; 0.000000; 0.000000; 30.517578; 11.096081; 0.363596; 0; 0.000000
10; /small-50000-ZSTD.parquet; 8; 1000000; ZSTD; 50000; 0.585021; 0.000012; 0.000000; 0.000000; 30.517578; 11.466244; 0.375726; 0; 0.000000
11; /small-50000-SNAPPY.parquet; 8; 1000000; SNAPPY; 50000; 0.008445; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
12; /small-100000-UNCOMP.parquet; 8; 1000000; UNCOMP; 100000; 0.007402; 0.000000; 0.000000; 0.000000; 30.517578; 0.000341; 0.000011; 0; 0.000000
13; /small-100000-GZIP.parquet; 8; 1000000; GZIP; 100000; 1.664814; 0.000017; 0.000000; 0.000000; 30.517578; 11.212548; 0.367413; 0; 0.000000
14; /small-100000-ZSTD.parquet; 8; 1000000; ZSTD; 100000; 0.459454; 0.000005; 0.000000; 0.000000; 30.517578; 11.724740; 0.384196; 0; 0.000000
15; /small-100000-SNAPPY.parquet; 8; 1000000; SNAPPY; 100000; 0.006186; 0.000000; 0.000000; 0.000000; 30.517578; 0.000341; 0.000011; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-100000-UNCOMP.parquet; 0; 0; UNCOMP; 100000; 0.000000; 0.000000; 0.001676; 0.000279; 0.000000; 0.000000; 0.000000; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-100000-UNCOMP.parquet; 0; 0; UNCOMP; 100000; 0.000000; 0.000000; 0.001383; 0.000230; 0.000000; 0.000000; 0.000000; 0; 0.000000
1; /small-100000-GZIP.parquet; 0; 0; GZIP; 100000; 0.000000; 0.000000; 0.600744; 0.054613; 0.000000; 0.000000; 0.000000; 0; 0.000000
2; /small-100000-ZSTD.parquet; 0; 0; ZSTD; 100000; 0.000000; 0.000000; 0.361801; 0.032891; 0.000000; 0.000000; 0.000000; 0; 0.000000
3; /small-100000-SNAPPY.parquet; 0; 0; SNAPPY; 100000; 0.000000; 0.000000; 0.000542; 0.000090; 0.000000; 0.000000; 0.000000; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-1000-UNCOMP.parquet; 8; 1000000; UNCOMP; 1000; 0.076427; 0.000076; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
1; /small-1000-GZIP.parquet; 8; 1000000; GZIP; 1000; 3.747339; 0.003747; 0.000000; 0.000000; 30.517578; 14.315100; 0.469077; 0; 0.000000
2; /small-1000-ZSTD.parquet; 8; 1000000; ZSTD; 1000; 2.700585; 0.002701; 0.000000; 0.000000; 30.517578; 15.153105; 0.496537; 0; 0.000000
3; /small-1000-SNAPPY.parquet; 8; 1000000; SNAPPY; 1000; 0.055895; 0.000056; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
4; /small-10000-UNCOMP.parquet; 8; 1000000; UNCOMP; 10000; 0.011766; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
5; /small-10000-GZIP.parquet; 8; 1000000; GZIP; 10000; 1.512187; 0.000151; 0.000000; 0.000000; 30.517578; 11.245914; 0.368506; 0; 0.000000
6; /small-10000-ZSTD.parquet; 8; 1000000; ZSTD; 10000; 0.718589; 0.000072; 0.000000; 0.000000; 30.517578; 11.615391; 0.380613; 0; 0.000000
7; /small-10000-SNAPPY.parquet; 8; 1000000; SNAPPY; 10000; 0.012912; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
8; /small-50000-UNCOMP.parquet; 8; 1000000; UNCOMP; 50000; 0.006017; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
9; /small-50000-GZIP.parquet; 8; 1000000; GZIP; 50000; 1.598142; 0.000032; 0.000000; 0.000000; 30.517578; 11.096081; 0.363596; 0; 0.000000
10; /small-50000-ZSTD.parquet; 8; 1000000; ZSTD; 50000; 0.561399; 0.000011; 0.000000; 0.000000; 30.517578; 11.466244; 0.375726; 0; 0.000000
11; /small-50000-SNAPPY.parquet; 8; 1000000; SNAPPY; 50000; 0.005026; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
12; /small-100000-UNCOMP.parquet; 8; 1000000; UNCOMP; 100000; 0.010637; 0.000000; 0.000998; 0.000166; 30.517578; 0.000341; 0.000011; 0; 0.000000
13; /small-100000-GZIP.parquet; 8; 1000000; GZIP; 100000; 1.677469; 0.000017; 0.000000; 0.000000; 30.517578; 11.212548; 0.367413; 0; 0.000000
14; /small-100000-ZSTD.parquet; 8; 1000000; ZSTD; 100000; 0.504717; 0.000005; 0.000000; 0.000000; 30.517578; 11.724740; 0.384196; 0; 0.000000
15; /small-100000-SNAPPY.parquet; 8; 1000000; SNAPPY; 100000; 0.005784; 0.000000; 0.000000; 0.000000; 30.517578; 0.000341; 0.000011; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-1000-UNCOMP.parquet; 8; 1000000; UNCOMP; 1000; 0.111278; 0.000111; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
1; /small-1000-GZIP.parquet; 8; 1000000; GZIP; 1000; 4.421142; 0.004421; 0.000000; 0.000000; 30.517578; 14.315100; 0.469077; 0; 0.000000
2; /small-1000-ZSTD.parquet; 8; 1000000; ZSTD; 1000; 2.925929; 0.002926; 0.000000; 0.000000; 30.517578; 15.153105; 0.496537; 0; 0.000000
3; /small-1000-SNAPPY.parquet; 8; 1000000; SNAPPY; 1000; 0.046277; 0.000046; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
4; /small-10000-UNCOMP.parquet; 8; 1000000; UNCOMP; 10000; 0.009564; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
5; /small-10000-GZIP.parquet; 8; 1000000; GZIP; 10000; 1.492714; 0.000149; 0.000000; 0.000000; 30.517578; 11.245914; 0.368506; 0; 0.000000
6; /small-10000-ZSTD.parquet; 8; 1000000; ZSTD; 10000; 0.719897; 0.000072; 0.000000; 0.000000; 30.517578; 11.615391; 0.380613; 0; 0.000000
7; /small-10000-SNAPPY.parquet; 8; 1000000; SNAPPY; 10000; 0.009492; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
8; /small-50000-UNCOMP.parquet; 8; 1000000; UNCOMP; 50000; 0.007442; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
9; /small-50000-GZIP.parquet; 8; 1000000; GZIP; 50000; 1.659585; 0.000033; 0.000000; 0.000000; 30.517578; 11.096081; 0.363596; 0; 0.000000
10; /small-50000-ZSTD.parquet; 8; 1000000; ZSTD; 50000; 0.556947; 0.000011; 0.000000; 0.000000; 30.517578; 11.466244; 0.375726; 0; 0.000000
11; /small-50000-SNAPPY.parquet; 8; 1000000; SNAPPY; 50000; 0.004253; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
12; /small-100000-UNCOMP.parquet; 8; 1000000; UNCOMP; 100000; 0.007756; 0.000000; 0.000813; 0.000135; 30.517578; 0.000341; 0.000011; 0; 0.000000
13; /small-100000-GZIP.parquet; 8; 1000000; GZIP; 100000; 1.673017; 0.000017; 0.000000; 0.000000; 30.517578; 11.212548; 0.367413; 0; 0.000000
14; /small-100000-ZSTD.parquet; 8; 1000000; ZSTD; 100000; 0.453608; 0.000005; 0.000000; 0.000000; 30.517578; 11.724740; 0.384196; 0; 0.000000
15; /small-100000-SNAPPY.parquet; 8; 1000000; SNAPPY; 100000; 0.004669; 0.000000; 0.000000; 0.000000; 30.517578; 0.000341; 0.000011; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-1000-UNCOMP.parquet; 8; 1000000; UNCOMP; 1000; 0.082019; 0.000082; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
1; /small-1000-GZIP.parquet; 8; 1000000; GZIP; 1000; 5.310280; 0.005310; 0.000000; 0.000000; 30.517578; 15.445750; 0.506126; 0; 0.000000
2; /small-1000-ZSTD.parquet; 8; 1000000; ZSTD; 1000; 2.861264; 0.002861; 0.000000; 0.000000; 30.517578; 15.115181; 0.495294; 0; 0.000000
3; /small-1000-SNAPPY.parquet; 8; 1000000; SNAPPY; 1000; 0.050599; 0.000051; 0.000000; 0.000000; 30.517578; 0.014977; 0.000491; 0; 0.000000
4; /small-10000-UNCOMP.parquet; 8; 1000000; UNCOMP; 10000; 0.011286; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
5; /small-10000-GZIP.parquet; 8; 1000000; GZIP; 10000; 3.444364; 0.000344; 0.000000; 0.000000; 30.517578; 12.174582; 0.398937; 0; 0.000000
6; /small-10000-ZSTD.parquet; 8; 1000000; ZSTD; 10000; 0.600230; 0.000060; 0.000000; 0.000000; 30.517578; 11.640761; 0.381444; 0; 0.000000
7; /small-10000-SNAPPY.parquet; 8; 1000000; SNAPPY; 10000; 0.008948; 0.000001; 0.000000; 0.000000; 30.517578; 0.001673; 0.000055; 0; 0.000000
8; /small-50000-UNCOMP.parquet; 8; 1000000; UNCOMP; 50000; 0.006639; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
9; /small-50000-GZIP.parquet; 8; 1000000; GZIP; 50000; 6.166077; 0.000123; 0.000000; 0.000000; 30.517578; 11.974616; 0.392384; 0; 0.000000
10; /small-50000-ZSTD.parquet; 8; 1000000; ZSTD; 50000; 0.395852; 0.000008; 0.000000; 0.000000; 30.517578; 11.672780; 0.382494; 0; 0.000000
11; /small-50000-SNAPPY.parquet; 8; 1000000; SNAPPY; 50000; 0.008919; 0.000000; 0.000000; 0.000000; 30.517578; 0.000489; 0.000016; 0; 0.000000
12; /small-100000-UNCOMP.parquet; 8; 1000000; UNCOMP; 100000; 0.008105; 0.000000; 0.000726; 0.000121; 30.517578; 0.000341; 0.000011; 0; 0.000000
13; /small-100000-GZIP.parquet; 8; 1000000; GZIP; 100000; 6.699391; 0.000067; 0.000000; 0.000000; 30.517578; 12.081926; 0.395901; 0; 0.000000
14; /small-100000-ZSTD.parquet; 8; 1000000; ZSTD; 100000; 0.319247; 0.000003; 0.000000; 0.000000; 30.517578; 11.846646; 0.388191; 0; 0.000000
15; /small-100000-SNAPPY.parquet; 8; 1000000; SNAPPY; 100000; 0.005125; 0.000000; 0.000000; 0.000000; 30.517578; 0.000341; 0.000011; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-131072-UNCOMP.parquet; 0; 0; UNCOMP; 131072; 0.000000; 0.000000; 0.369786; 0.046223; 0.000000; 0.000000; 0.000000; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-1024-UNCOMP.parquet; 8; 1000000; UNCOMP; 1024; 2.671775; 0.002609; 0.000000; 0.000000; 30.517578; 19.012831; 0.623012; 0; 0.000000
1; /small-1024-GZIP.parquet; 8; 1000000; GZIP; 1024; 3.512455; 0.003430; 0.000000; 0.000000; 30.517578; 14.248788; 0.466904; 0; 0.000000
2; /small-1024-ZSTD.parquet; 8; 1000000; ZSTD; 1024; 2.139508; 0.002089; 0.000000; 0.000000; 30.517578; 15.050855; 0.493186; 0; 0.000000
3; /small-1024-SNAPPY.parquet; 8; 1000000; SNAPPY; 1024; 2.033320; 0.001986; 0.000000; 0.000000; 30.517578; 19.084618; 0.625365; 0; 0.000000
4; /small-8192-UNCOMP.parquet; 8; 1000000; UNCOMP; 8192; 0.573673; 0.000070; 0.000000; 0.000000; 30.517578; 13.580664; 0.445011; 0; 0.000000
5; /small-8192-GZIP.parquet; 8; 1000000; GZIP; 8192; 1.261313; 0.000154; 0.000000; 0.000000; 30.517578; 11.195016; 0.366838; 0; 0.000000
6; /small-8192-ZSTD.parquet; 8; 1000000; ZSTD; 8192; 0.632688; 0.000077; 0.000000; 0.000000; 30.517578; 11.709129; 0.383685; 0; 0.000000
7; /small-8192-SNAPPY.parquet; 8; 1000000; SNAPPY; 8192; 0.628826; 0.000077; 0.000000; 0.000000; 30.517578; 13.587272; 0.445228; 0; 0.000000
8; /small-32768-UNCOMP.parquet; 8; 1000000; UNCOMP; 32768; 0.337809; 0.000010; 0.000000; 0.000000; 30.517578; 12.641062; 0.414222; 0; 0.000000
9; /small-32768-GZIP.parquet; 8; 1000000; GZIP; 32768; 0.901258; 0.000028; 0.000000; 0.000000; 30.517578; 11.003414; 0.360560; 0; 0.000000
10; /small-32768-ZSTD.parquet; 8; 1000000; ZSTD; 32768; 0.388388; 0.000012; 0.000000; 0.000000; 30.517578; 11.578969; 0.379420; 0; 0.000000
11; /small-32768-SNAPPY.parquet; 8; 1000000; SNAPPY; 32768; 0.375874; 0.000011; 0.000000; 0.000000; 30.517578; 12.642512; 0.414270; 0; 0.000000
12; /small-131072-UNCOMP.parquet; 8; 1000000; UNCOMP; 131072; 0.296831; 0.000002; 0.301730; 0.037716; 30.517578; 12.513596; 0.410046; 0; 0.000000
13; /small-131072-GZIP.parquet; 8; 1000000; GZIP; 131072; 0.952718; 0.000007; 0.000000; 0.000000; 30.517578; 10.989687; 0.360110; 0; 0.000000
14; /small-131072-ZSTD.parquet; 8; 1000000; ZSTD; 131072; 0.318481; 0.000002; 0.000000; 0.000000; 30.517578; 11.806421; 0.386873; 0; 0.000000
15; /small-131072-SNAPPY.parquet; 8; 1000000; SNAPPY; 131072; 0.344092; 0.000003; 0.000000; 0.000000; 30.517578; 12.491402; 0.409318; 0; 0.000000
run_nr; file_id; ch_num; all_points; compresion_type; quant_points; time_write; time_write_quant; time_read; time_read_quant; file_size_mb; compressed_file_size_mb; compression_coef; read_interval_points; read_interval_time
0; /small-1024-UNCOMP.parquet; 8; 1000000; UNCOMP; 1024; 2.350130; 0.002295; 0.000000; 0.000000; 30.517578; 19.012831; 0.623012; 0; 0.000000
1; /small-1024-GZIP.parquet; 8; 1000000; GZIP; 1024; 3.896850; 0.003806; 0.000000; 0.000000; 30.517578; 14.248788; 0.466904; 0; 0.000000
2; /small-1024-ZSTD.parquet; 8; 1000000; ZSTD; 1024; 2.423928; 0.002367; 0.000000; 0.000000; 30.517578; 15.050855; 0.493186; 0; 0.000000
3; /small-1024-SNAPPY.parquet; 8; 1000000; SNAPPY; 1024; 2.443847; 0.002387; 0.000000; 0.000000; 30.517578; 19.084618; 0.625365; 0; 0.000000
4; /small-8192-UNCOMP.parquet; 8; 1000000; UNCOMP; 8192; 0.750939; 0.000092; 0.000000; 0.000000; 30.517578; 13.580664; 0.445011; 0; 0.000000
5; /small-8192-GZIP.parquet; 8; 1000000; GZIP; 8192; 1.491487; 0.000182; 0.000000; 0.000000; 30.517578; 11.195016; 0.366838; 0; 0.000000
6; /small-8192-ZSTD.parquet; 8; 1000000; ZSTD; 8192; 0.706544; 0.000086; 0.000000; 0.000000; 30.517578; 11.709129; 0.383685; 0; 0.000000
7; /small-8192-SNAPPY.parquet; 8; 1000000; SNAPPY; 8192; 0.693160; 0.000085; 0.000000; 0.000000; 30.517578; 13.587272; 0.445228; 0; 0.000000
8; /small-32768-UNCOMP.parquet; 8; 1000000; UNCOMP; 32768; 0.439779; 0.000013; 0.000000; 0.000000; 30.517578; 12.641062; 0.414222; 0; 0.000000
9; /small-32768-GZIP.parquet; 8; 1000000; GZIP; 32768; 1.252618; 0.000038; 0.000000; 0.000000; 30.517578; 11.003414; 0.360560; 0; 0.000000
10; /small-32768-ZSTD.parquet; 8; 1000000; ZSTD; 32768; 0.536705; 0.000016; 0.000000; 0.000000; 30.517578; 11.578969; 0.379420; 0; 0.000000
11; /small-32768-SNAPPY.parquet; 8; 1000000; SNAPPY; 32768; 0.480166; 0.000015; 0.000000; 0.000000; 30.517578; 12.642512; 0.414270; 0; 0.000000
12; /small-131072-UNCOMP.parquet; 8; 1000000; UNCOMP; 131072; 0.414769; 0.000003; 0.000000; 0.000000; 30.517578; 12.513596; 0.410046; 0; 0.000000
13; /small-131072-GZIP.parquet; 8; 1000000; GZIP; 131072; 1.172505; 0.000009; 0.000000; 0.000000; 30.517578; 10.989687; 0.360110; 0; 0.000000
14; /small-131072-ZSTD.parquet; 8; 1000000; ZSTD; 131072; 0.426567; 0.000003; 0.000000; 0.000000; 30.517578; 11.806421; 0.386873; 0; 0.000000
15; /small-131072-SNAPPY.parquet; 8; 1000000; SNAPPY; 131072; 0.368858; 0.000003; 0.000000; 0.000000; 30.517578; 12.491402; 0.409318; 0; 0.000000
